avansovat	5	0.06214	vec01060	0.06214	vec01367	0.04709	vec00665	0.03993	vec00555	0.03536	vec00766	0.03193	vec00039	0.02848	vec00201	0.02846	vec01868	0.02752	vec01086	0.02743	vec01491	0.02684
bacit	58	0.07776	vec01038	0.07776	vec01146	0.05878	vec01403	0.05318	vec01810	0.04223	vec01488	0.04054	vec00958	0.04010	vec01500	0.03618	vec00992	0.03614	vec01543	0.03582	vec00365	0.03580
batolit se	51	0.08343	vec00922	0.08343	vec00833	0.05675	vec00665	0.05659	vec01216	0.04563	vec00626	0.03989	vec01219	0.03780	vec01753	0.02742	vec00875	0.02735	vec01924	0.02430	vec01566	0.02413
bavit	4816	0.25122	vec00031	0.25122	vec01070	0.12891	vec00231	0.08283	vec01591	0.06894	vec00817	0.04617	vec00717	0.04371	vec00609	0.02549	vec00742	0.02350	vec01558	0.01944	vec00750	0.01747
bazírovat	8	0.07700	vec00314	0.07700	vec01040	0.06229	vec01912	0.03850	vec00326	0.02894	vec00742	0.02645	vec01333	0.02582	vec01458	0.02409	vec00382	0.02398	vec00922	0.02397	vec00145	0.02340
baštit	66	0.05144	vec00958	0.05144	vec01727	0.04609	vec01398	0.04553	vec00380	0.04358	vec01489	0.03690	vec00633	0.03582	vec01491	0.03392	vec00674	0.03276	vec00145	0.03240	vec01216	0.03161
bdít	400	0.13310	vec01693	0.13310	vec00211	0.11649	vec01808	0.07820	vec00518	0.04222	vec00132	0.04176	vec00922	0.03746	vec01279	0.02634	vec01055	0.01945	vec00199	0.01933	vec00394	0.01932
belhat se	149	0.11401	vec00665	0.11401	vec00922	0.05039	vec00227	0.04228	vec01216	0.03645	vec01337	0.03130	vec01219	0.03031	vec00626	0.02914	vec01110	0.02908	vec01566	0.02806	vec00931	0.02743
betonovat	7	0.07436	vec00084	0.07436	vec00899	0.05078	vec01726	0.04251	vec00032	0.03142	vec00884	0.02657	vec01727	0.02584	vec01778	0.02425	vec01775	0.02407	vec00075	0.02251	vec00024	0.02232
bečet	60	0.09677	vec01110	0.09677	vec00922	0.07267	vec00626	0.04761	vec01348	0.04503	vec01043	0.03795	vec01489	0.03526	vec01641	0.03310	vec00931	0.03094	vec01398	0.02952	vec01924	0.02938
bičovat	223	0.19848	vec00992	0.19848	vec00389	0.05515	vec00372	0.05127	vec01488	0.05009	vec00608	0.04142	vec00958	0.03984	vec01038	0.03585	vec01403	0.03342	vec01727	0.03295	vec00995	0.03183
biřmovat	4	0.12714	vec00958	0.12714	vec01727	0.09684	vec00657	0.04724	vec01491	0.04165	vec01606	0.03444	vec01250	0.03411	vec00380	0.03394	vec00091	0.03199	vec01699	0.03123	vec01471	0.03013
blahořečit	62	0.32840	vec01023	0.32840	vec00135	0.20054	vec01310	0.06623	vec00668	0.05982	vec00663	0.04333	vec01000	0.03218	vec00276	0.02939	vec01084	0.02922	vec00675	0.02610	vec00958	0.02493
blamovat	16	0.08924	vec01192	0.08924	vec00839	0.06146	vec00958	0.04873	vec00589	0.03786	vec01752	0.03445	vec01924	0.03373	vec01940	0.03115	vec01682	0.02957	vec01631	0.02873	vec00633	0.02647
blbnout	473	0.07032	vec00633	0.07032	vec00671	0.05896	vec00589	0.05503	vec00958	0.05441	vec01489	0.04077	vec00832	0.03772	vec01924	0.02933	vec00839	0.02583	vec01654	0.02520	vec01940	0.02247
blednout	276	0.14624	vec01103	0.14624	vec00793	0.10624	vec01744	0.06780	vec00113	0.05736	vec01880	0.04427	vec01043	0.04314	vec00810	0.03873	vec00755	0.03774	vec00626	0.02793	vec01215	0.02550
blekotat	122	0.07624	vec01489	0.07624	vec01641	0.06968	vec01056	0.05976	vec00633	0.05823	vec01371	0.05793	vec00426	0.05774	vec01398	0.04917	vec00867	0.04796	vec01529	0.03970	vec00132	0.03075
bláznit	493	0.06595	vec00671	0.06595	vec00633	0.03116	vec01978	0.02987	vec00864	0.02953	vec00589	0.02913	vec01680	0.02754	vec01924	0.02726	vec01584	0.02545	vec01940	0.02543	vec00886	0.02478
blýskat se	302	0.07369	vec01173	0.07369	vec01043	0.06859	vec00418	0.06188	vec01336	0.04377	vec00922	0.04075	vec00875	0.03334	vec01219	0.02499	vec01627	0.02322	vec01753	0.02184	vec01645	0.02133
bodovat	17	0.05462	vec00964	0.05462	vec00675	0.04638	vec00766	0.03967	vec00689	0.02753	vec01367	0.02700	vec00033	0.02421	vec01169	0.02418	vec00135	0.02260	vec01491	0.02192	vec01631	0.02047
bortit se	65	0.14020	vec00681	0.14020	vec01305	0.05410	vec01608	0.05147	vec01103	0.04176	vec00597	0.04023	vec00993	0.03537	vec00790	0.03382	vec00113	0.03070	vec01934	0.02714	vec01587	0.02300
bouchat	240	0.15775	vec01035	0.15775	vec01348	0.09051	vec01196	0.08087	vec01403	0.06867	vec01226	0.05300	vec00503	0.03544	vec01428	0.02450	vec01486	0.02325	vec01195	0.01858	vec00631	0.01692
bouchnout se	301	0.09463	vec01035	0.09463	vec01403	0.09255	vec01226	0.09201	vec01348	0.05838	vec01196	0.05387	vec01428	0.04303	vec00503	0.03306	vec00995	0.02559	vec01195	0.02173	vec00728	0.02037
brečet	1094	0.38634	vec00867	0.38634	vec01489	0.09534	vec00633	0.09442	vec01110	0.06241	vec00426	0.03582	vec01371	0.02727	vec01693	0.02494	vec00717	0.01841	vec01924	0.01328	vec00145	0.01327
brnkat	82	0.08674	vec00823	0.08674	vec01196	0.07101	vec01398	0.04409	vec01861	0.04296	vec00145	0.04067	vec00503	0.03288	vec00794	0.02542	vec01727	0.02358	vec01575	0.02262	vec00958	0.02252
brnknout	168	0.09576	vec00958	0.09576	vec00503	0.05797	vec01489	0.03573	vec01727	0.03535	vec01398	0.03510	vec01403	0.02760	vec01196	0.02667	vec01699	0.02421	vec01654	0.02311	vec00835	0.02200
brodit se	321	0.09571	vec00205	0.09571	vec00665	0.09273	vec01216	0.05031	vec00949	0.04070	vec00610	0.03172	vec01069	0.03031	vec00279	0.02532	vec01219	0.02522	vec00922	0.02406	vec00685	0.02122
brojit	20	0.13536	vec00844	0.13536	vec00461	0.09579	vec00121	0.07274	vec01870	0.04180	vec00230	0.04142	vec01265	0.03840	vec01489	0.03470	vec01060	0.03009	vec00132	0.02824	vec00996	0.02690
brouzdat	75	0.21007	vec01216	0.21007	vec01025	0.09320	vec00922	0.06137	vec01131	0.04201	vec01219	0.03388	vec00685	0.03307	vec01623	0.02919	vec00875	0.02883	vec00145	0.02480	vec00665	0.02351
brouzdat se	63	0.22041	vec01216	0.22041	vec01025	0.09293	vec00922	0.06214	vec01131	0.04341	vec01219	0.03425	vec00685	0.03422	vec01623	0.02989	vec00875	0.02867	vec00145	0.02615	vec00665	0.02551
bruslit	112	0.05441	vec01041	0.05441	vec00145	0.03758	vec01216	0.02714	vec01584	0.02606	vec00063	0.02348	vec01458	0.02240	vec00443	0.02235	vec01449	0.02090	vec01069	0.02062	vec01200	0.01974
bruslívat	1	0.11101	vec01041	0.11101	vec00145	0.05424	vec01105	0.04099	vec01342	0.04013	vec01069	0.03670	vec00063	0.03573	vec00886	0.02890	vec01067	0.02811	vec01584	0.02568	vec01709	0.02516
brávat	143	0.57157	vec00172	0.57157	vec00613	0.04075	vec01146	0.03472	vec01585	0.03290	vec01004	0.03257	vec01138	0.02937	vec01491	0.02650	vec00532	0.02634	vec00704	0.02059	vec01474	0.01922
brázdit	116	0.12817	vec00882	0.12817	vec01216	0.11865	vec00881	0.09668	vec00576	0.08201	vec01025	0.04714	vec01131	0.03544	vec01758	0.03320	vec01856	0.03165	vec00372	0.03137	vec00888	0.03016
bujet	107	0.14576	vec00922	0.14576	vec00836	0.08564	vec00097	0.04261	vec01348	0.03567	vec00510	0.03125	vec00017	0.02920	vec00703	0.02419	vec00055	0.02189	vec01336	0.02175	vec00710	0.01915
burcovat	54	0.07022	vec00038	0.07022	vec00080	0.06608	vec01646	0.05410	vec01765	0.04429	vec01471	0.03555	vec01823	0.03484	vec00361	0.03482	vec01702	0.03479	vec00915	0.03300	vec01874	0.03299
bydlet	5000	0.18197	vec01055	0.18197	vec00394	0.15663	vec01577	0.14540	vec00308	0.11312	vec01611	0.09699	vec00600	0.08593	vec00031	0.02178	vec00575	0.01889	vec00606	0.01446	vec01308	0.01426
bydlívat	48	0.18509	vec01055	0.18509	vec00394	0.18385	vec01577	0.13822	vec00308	0.09985	vec01611	0.09639	vec00600	0.08554	vec00031	0.02114	vec00575	0.01712	vec00685	0.01436	vec00606	0.01419
bádat	40	0.23145	vec00090	0.23145	vec00149	0.07437	vec01333	0.05403	vec01216	0.04182	vec01458	0.02765	vec01739	0.02441	vec01105	0.02307	vec00013	0.02143	vec01200	0.02124	vec00021	0.02032
básnit	59	0.04225	vec00690	0.04225	vec00794	0.03846	vec00621	0.03292	vec01114	0.03151	vec01847	0.02655	vec00633	0.02394	vec00750	0.02257	vec01431	0.02163	vec01353	0.02085	vec01398	0.01983
bát se	5000	0.91395	vec00243	0.91395	vec01940	0.01719	vec01133	0.01090	vec01682	0.00958	vec01630	0.00877	vec00633	0.00810	vec01193	0.00804	vec00024	0.00752	vec00169	0.00740	vec00144	0.00729
bývávat	35	0.17523	vec00199	0.17523	vec00394	0.07980	vec00006	0.04918	vec00017	0.04351	vec00245	0.04082	vec00097	0.03839	vec01055	0.01777	vec00381	0.01633	vec01518	0.01578	vec01813	0.01577
bělat se	127	0.05390	vec01103	0.05390	vec01336	0.03180	vec01215	0.03147	vec00625	0.02838	vec01173	0.02729	vec00810	0.02462	vec01219	0.02042	vec00922	0.02022	vec01970	0.02005	vec00322	0.01970
cachtat se	19	0.23268	vec00922	0.23268	vec01216	0.13365	vec01110	0.04240	vec01584	0.03526	vec00833	0.03504	vec01043	0.03239	vec00055	0.03163	vec00522	0.03074	vec01219	0.03036	vec00145	0.02836
cedit	87	0.10248	vec01056	0.10248	vec00614	0.06235	vec01533	0.04592	vec01009	0.04032	vec01524	0.03988	vec00959	0.03347	vec01942	0.02901	vec01529	0.02863	vec00633	0.02622	vec01489	0.02362
cejchovat	9	0.06687	vec01727	0.06687	vec00185	0.05950	vec00958	0.05488	vec01491	0.05248	vec01216	0.04306	vec01813	0.03762	vec00923	0.03725	vec00417	0.03643	vec01219	0.03594	vec01213	0.03546
ceknout	115	0.06702	vec01398	0.06702	vec00958	0.05378	vec00503	0.05075	vec01529	0.04671	vec01489	0.04588	vec00631	0.03927	vec00633	0.03838	vec00145	0.03313	vec01196	0.03281	vec01641	0.03033
celebrovat	11	0.14365	vec00621	0.14365	vec00663	0.12995	vec01114	0.06781	vec01163	0.05922	vec01526	0.03107	vec01458	0.02355	vec00161	0.02284	vec01616	0.02277	vec00276	0.02099	vec01868	0.02048
cenit	564	0.09873	vec00675	0.09873	vec01955	0.05331	vec00322	0.03867	vec00159	0.02747	vec00742	0.02306	vec00032	0.02142	vec00303	0.02078	vec00402	0.01997	vec00674	0.01983	vec01703	0.01726
cenit si	459	0.10503	vec00675	0.10503	vec01955	0.06328	vec00322	0.03592	vec00742	0.02674	vec00159	0.02448	vec00032	0.02296	vec00402	0.02237	vec00303	0.02227	vec00674	0.01911	vec01703	0.01815
centrovat	2	0.09164	vec01037	0.09164	vec01576	0.04440	vec00698	0.03767	vec00993	0.03348	vec00882	0.02650	vec00441	0.02492	vec01500	0.02424	vec01250	0.02198	vec01886	0.02163	vec00115	0.02161
chcát	73	0.15583	vec00877	0.15583	vec00219	0.04902	vec01200	0.03307	vec00610	0.03155	vec00958	0.03143	vec01110	0.02325	vec00922	0.02213	vec01043	0.02109	vec00002	0.02064	vec01924	0.01941
chladnout	51	0.19205	vec01553	0.19205	vec01103	0.11814	vec00055	0.06369	vec00793	0.05426	vec00810	0.05165	vec01064	0.04809	vec01645	0.04508	vec01718	0.02455	vec01644	0.02423	vec00733	0.02347
chlastat	335	0.07369	vec01584	0.07369	vec00830	0.06732	vec01110	0.03852	vec01549	0.03625	vec00145	0.03614	vec00679	0.03359	vec01940	0.02860	vec00721	0.02766	vec00866	0.02741	vec01206	0.02695
chodívat	650	0.34553	vec00227	0.34553	vec01025	0.34477	vec00042	0.10582	vec00579	0.04205	vec00403	0.02825	vec01567	0.02121	vec01131	0.01150	vec00218	0.01098	vec00221	0.01013	vec00685	0.00981
chodívávat	1	0.93915	vec01025	0.93915	vec00685	0.04893	vec00227	0.02349	vec01567	0.01851	vec00026	0.01261	vec00403	0.01003	vec01085	0.00987	vec00054	0.00835	vec00717	0.00833	vec00882	0.00652
choulit se	305	0.13352	vec00833	0.13352	vec00922	0.11491	vec01216	0.09329	vec00626	0.06543	vec00665	0.03558	vec01219	0.03379	vec01043	0.03261	vec01630	0.03035	vec01336	0.02938	vec01753	0.02835
chovávat	1	0.07103	vec01595	0.07103	vec01808	0.04844	vec00536	0.03366	vec00468	0.03029	vec01146	0.02510	vec00665	0.02388	vec00298	0.02146	vec01013	0.02118	vec01514	0.02084	vec01290	0.02001
chránit	2429	0.69039	vec00024	0.69039	vec01503	0.20194	vec00820	0.06784	vec00069	0.03420	vec00429	0.02228	vec00178	0.02030	vec00176	0.01945	vec00244	0.01675	vec01465	0.01590	vec00174	0.01586
chtít	5000	0.45357	vec00219	0.45357	vec01495	0.09771	vec00877	0.05033	vec01228	0.02538	vec00771	0.02007	vec00117	0.01342	vec00031	0.01249	vec00002	0.01114	vec01555	0.01076	vec00610	0.01053
chňapat	109	0.05841	vec01043	0.05841	vec00958	0.04884	vec01810	0.04749	vec01039	0.04502	vec01216	0.04358	vec01110	0.04217	vec00503	0.03548	vec00145	0.03499	vec01371	0.03355	vec01219	0.03251
cinkat	290	0.25188	vec01196	0.25188	vec01348	0.19991	vec00592	0.07657	vec00631	0.05014	vec01195	0.04943	vec01486	0.04604	vec00503	0.03078	vec00426	0.02127	vec01226	0.01753	vec01367	0.01610
cinknout	181	0.12661	vec01348	0.12661	vec01196	0.11092	vec01195	0.08541	vec00592	0.04620	vec01428	0.03393	vec00503	0.03119	vec01486	0.02616	vec00993	0.02600	vec00466	0.02453	vec01403	0.02405
cirkulovat	15	0.10953	vec01566	0.10953	vec00882	0.09811	vec00831	0.08673	vec01665	0.08379	vec00209	0.06256	vec01347	0.06039	vec00917	0.03171	vec01531	0.02724	vec00952	0.02624	vec00054	0.02527
civilizovat	8	0.03278	vec01178	0.03278	vec00468	0.02723	vec00536	0.02595	vec00808	0.02593	vec01988	0.02488	vec00521	0.02202	vec00055	0.02188	vec00322	0.02099	vec00545	0.02034	vec00103	0.02020
cizelovat	5	0.07018	vec01444	0.07018	vec01804	0.05685	vec00972	0.04851	vec01250	0.03593	vec01952	0.03501	vec01352	0.03438	vec01491	0.03268	vec01572	0.03182	vec00084	0.03034	vec01868	0.03001
couvnout	581	0.22578	vec00942	0.22578	vec00143	0.09245	vec00739	0.04172	vec01630	0.03883	vec01601	0.03115	vec00048	0.02618	vec00665	0.01998	vec01043	0.01761	vec01086	0.01721	vec01337	0.01702
crčet	138	0.29119	vec01533	0.29119	vec00258	0.07627	vec00949	0.07043	vec00893	0.04927	vec00625	0.04569	vec00952	0.04131	vec00467	0.03179	vec01621	0.02990	vec00614	0.02984	vec01242	0.02846
cukat se	219	0.05886	vec00991	0.05886	vec01645	0.05309	vec00995	0.04745	vec00631	0.04274	vec01819	0.03556	vec01043	0.03421	vec00145	0.03396	vec00942	0.02996	vec01371	0.02950	vec01810	0.02623
cuknout	206	0.21230	vec00991	0.21230	vec00995	0.12278	vec00631	0.06514	vec01371	0.04561	vec00145	0.03198	vec01819	0.03014	vec00838	0.02993	vec01810	0.02991	vec01043	0.02985	vec01645	0.02893
cupkat	15	0.09593	vec00665	0.09593	vec00922	0.09539	vec00875	0.03980	vec01566	0.03836	vec00747	0.03106	vec00949	0.03055	vec00579	0.02667	vec00610	0.02652	vec01810	0.02591	vec01219	0.02406
cupovat	47	0.16577	vec00903	0.16577	vec01727	0.05928	vec00296	0.04844	vec01491	0.03983	vec01216	0.03172	vec01068	0.03133	vec01886	0.02873	vec01817	0.02569	vec01449	0.02391	vec00555	0.02308
cvaknout se	186	0.15405	vec01348	0.15405	vec00728	0.07972	vec01196	0.07441	vec00503	0.03940	vec01035	0.03597	vec01195	0.02946	vec01226	0.02674	vec00993	0.02613	vec01486	0.02504	vec01304	0.02163
čapnout	89	0.12700	vec00185	0.12700	vec01038	0.08611	vec00126	0.08464	vec00657	0.07090	vec01810	0.05606	vec00677	0.05561	vec01500	0.05264	vec01488	0.04522	vec01817	0.04182	vec01068	0.03616
častovat	132	0.05883	vec00782	0.05883	vec00043	0.03823	vec00418	0.02785	vec01216	0.02511	vec01791	0.02416	vec01213	0.02365	vec00675	0.02257	vec01264	0.02225	vec01363	0.02214	vec00057	0.02154
čekávat	83	0.96067	vec00003	0.96067	vec00002	0.02640	vec01490	0.01643	vec00199	0.01113	vec00014	0.00984	vec00149	0.00885	vec00499	0.00861	vec00705	0.00831	vec00323	0.00736	vec00196	0.00720
čepovat	55	0.30965	vec00866	0.30965	vec01727	0.06631	vec00648	0.04795	vec01491	0.04495	vec01206	0.03987	vec01616	0.03280	vec01699	0.02932	vec00640	0.02778	vec00614	0.02346	vec01304	0.02313
čertit se	27	0.16957	vec00633	0.16957	vec00958	0.10962	vec01682	0.06866	vec00132	0.06474	vec01110	0.06207	vec01940	0.06148	vec00867	0.05880	vec01489	0.05308	vec01200	0.04578	vec01924	0.03735
česávat	1	0.07715	vec01449	0.07715	vec01584	0.07429	vec01552	0.07075	vec01678	0.06416	vec01508	0.06139	vec00684	0.05782	vec01250	0.05246	vec00764	0.05111	vec01280	0.04278	vec00552	0.03404
čichat	277	0.12643	vec00203	0.12643	vec00918	0.05458	vec00674	0.05316	vec00800	0.03179	vec01371	0.02786	vec00926	0.02772	vec01810	0.02430	vec00055	0.02331	vec01813	0.02259	vec00958	0.02087
činit se	1010	0.23996	vec00089	0.23996	vec00404	0.09066	vec00225	0.06840	vec00196	0.05407	vec01188	0.05193	vec00533	0.04576	vec00206	0.03061	vec00084	0.02440	vec00009	0.01948	vec00812	0.01431
činit si	1010	0.23996	vec00089	0.23996	vec00404	0.09066	vec00225	0.06840	vec00196	0.05407	vec01188	0.05193	vec00533	0.04576	vec00206	0.03061	vec00084	0.02440	vec00009	0.01948	vec00812	0.01431
čišet	270	0.74258	vec00258	0.74258	vec00893	0.03884	vec01621	0.03093	vec00614	0.02013	vec00071	0.01760	vec00467	0.01665	vec01533	0.01585	vec01754	0.01516	vec00196	0.01375	vec00703	0.01210
čpět	157	0.08598	vec00875	0.08598	vec01043	0.04041	vec01110	0.03624	vec00893	0.03104	vec01219	0.03029	vec00258	0.02916	vec00592	0.02818	vec00703	0.02322	vec01348	0.02267	vec01813	0.02189
črtat	44	0.09027	vec00638	0.09027	vec00037	0.06430	vec01673	0.05966	vec01224	0.05195	vec01123	0.04501	vec01249	0.03811	vec01496	0.02659	vec00690	0.02495	vec01216	0.02250	vec00962	0.02142
čumět	297	0.19127	vec00869	0.19127	vec00958	0.02895	vec00918	0.02798	vec00132	0.02788	vec00633	0.02316	vec00310	0.02303	vec01810	0.02260	vec00674	0.02248	vec00717	0.02221	vec00838	0.02193
čučet	156	0.34862	vec00869	0.34862	vec00838	0.03933	vec00918	0.03829	vec00310	0.02908	vec00631	0.02781	vec01810	0.02413	vec01263	0.02398	vec00995	0.02371	vec00674	0.02092	vec00055	0.01755
čvachtat se	54	0.09104	vec01219	0.09104	vec00875	0.06133	vec00922	0.05537	vec00145	0.05033	vec01110	0.04759	vec01043	0.04421	vec01216	0.04333	vec00626	0.04270	vec01348	0.04083	vec00931	0.03791
číslovat	8	0.42567	vec00166	0.42567	vec01169	0.02707	vec00157	0.02317	vec00772	0.02312	vec01304	0.02263	vec00919	0.01710	vec00521	0.01701	vec01356	0.01606	vec00205	0.01579	vec00507	0.01559
čítat	191	0.17759	vec00366	0.17759	vec00207	0.15415	vec00206	0.15384	vec00690	0.12860	vec00865	0.04362	vec01224	0.03654	vec00166	0.03317	vec01010	0.03073	vec00772	0.03047	vec01353	0.01528
čůrat	65	0.06061	vec01110	0.06061	vec01816	0.04693	vec00145	0.04330	vec00679	0.04039	vec01466	0.03654	vec01584	0.03118	vec01653	0.03030	vec00958	0.02915	vec01196	0.02868	vec01367	0.02650
